"Year","Month","Day","Sampling_date_order","plot","BA","DM","DO","DS","NA","OL","OT","PB","PE","PF","PH","PI","PL","PM","PP","RF","RM","RO","SF","SH","SO"
2014,6,28,44,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0
2014,6,28,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
2014,6,28,44,20,0,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,6,28,44,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,6,28,44,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014,6,28,44,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,6,28,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6,28,44,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2014,6,28,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2014,6,28,44,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2014,8,2,45,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2014,8,2,45,2,0,3,4,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0
2014,8,2,45,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,8,2,45,8,0,8,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,8,2,45,9,0,6,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2014,8,2,45,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2014,8,2,45,12,0,1,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,8,2,45,14,0,5,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,8,2,45,17,0,6,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,8,2,45,22,0,2,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,8,2,45,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0
2014,8,2,45,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,8,2,45,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,8,2,45,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
2014,8,2,45,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,8,2,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0
2014,8,2,45,20,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0
2014,8,2,45,21,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,0,0
2014,8,2,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2014,8,2,45,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2014,8,2,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8,2,45,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2014,8,2,45,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2014,8,2,45,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
2014,8,30,46,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0
2014,8,30,46,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
2014,8,30,46,4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2014,8,30,46,8,0,3,2,0,0,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0
2014,8,30,46,9,0,3,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2014,8,30,46,11,0,5,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2014,8,30,46,12,0,4,1,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,8,30,46,14,0,5,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2014,8,30,46,17,1,4,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0
2014,8,30,46,22,0,3,0,0,0,0,0,2,1,0,0,0,0,0,8,0,0,0,0,0,0
2014,8,30,46,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0
2014,8,30,46,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0
2014,8,30,46,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0
2014,8,30,46,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0
2014,8,30,46,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0
2014,8,30,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
2014,8,30,46,20,0,1,0,0,0,0,2,6,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,8,30,46,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,8,30,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2014,8,30,46,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0
2014,8,30,46,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,8,30,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,8,30,46,23,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2014,8,30,46,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,9,27,47,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0
2014,9,27,47,2,0,0,2,0,1,0,1,3,0,0,0,0,0,0,9,0,0,0,0,0,0
2014,9,27,47,4,1,6,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2014,9,27,47,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2014,9,27,47,9,0,4,1,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2014,9,27,47,11,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,9,27,47,12,0,3,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2014,9,27,47,14,0,4,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,9,27,47,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,9,27,47,22,0,4,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,9,27,47,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0
2014,9,27,47,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,7,0,0,0,0,0,0
2014,9,27,47,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,9,27,47,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0
2014,9,27,47,18,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,0,0,0,0,0,0
2014,9,27,47,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,9,27,47,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,9,27,47,21,0,0,0,0,0,0,1,5,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,9,27,47,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2014,9,27,47,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,9,27,47,10,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2014,9,27,47,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
2014,9,27,47,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2014,9,27,47,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,25,48,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,10,25,48,2,0,1,2,0,1,0,2,1,0,0,1,0,0,0,5,0,0,0,1,0,0
2014,10,25,48,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,10,25,48,8,0,3,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
2014,10,25,48,9,0,6,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2014,10,25,48,11,0,4,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2014,10,25,48,12,0,3,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0
2014,10,25,48,14,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2014,10,25,48,17,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,10,25,48,22,0,5,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,0,0
2014,10,25,48,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0
2014,10,25,48,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0
2014,10,25,48,13,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,10,25,48,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2014,10,25,48,18,0,0,0,0,0,0,1,3,1,0,0,0,0,0,4,0,0,0,0,0,0
2014,10,25,48,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0
2014,10,25,48,20,0,0,0,0,0,0,1,5,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,10,25,48,21,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0
2014,10,25,48,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,25,48,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,25,48,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,25,48,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,25,48,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,25,48,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,22,49,1,0,7,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0
2014,11,22,49,2,0,1,3,0,1,0,0,1,2,0,0,0,0,0,3,0,0,0,0,1,0
2014,11,22,49,4,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,11,22,49,8,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2014,11,22,49,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,11,22,49,11,0,2,1,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
2014,11,22,49,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2014,11,22,49,14,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,11,22,49,17,0,3,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2014,11,22,49,22,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,22,49,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,6,0,0,0,0,1,0
2014,11,22,49,6,0,0,0,0,0,0,2,3,0,0,0,0,0,0,4,0,1,0,0,0,0
2014,11,22,49,13,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0
2014,11,22,49,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
2014,11,22,49,18,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,1,0,0,0,0
2014,11,22,49,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0
2014,11,22,49,20,0,0,0,0,0,0,1,5,1,0,0,0,0,0,2,0,1,0,0,0,0
2014,11,22,49,21,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,1,1,0,0
2014,11,22,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,22,49,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0
2014,11,22,49,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014,11,22,49,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014,11,22,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,22,49,24,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,17,50,1,0,5,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
2015,1,17,50,2,1,0,1,0,1,0,2,1,3,0,0,0,0,0,1,0,1,0,0,0,0
2015,1,17,50,4,1,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,1,17,50,8,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,17,50,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,1,17,50,11,0,9,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,17,50,12,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2015,1,17,50,14,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2015,1,17,50,17,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0
2015,1,17,50,22,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2015,1,17,50,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,2,0
2015,1,17,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0
2015,1,17,50,13,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,1,17,50,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,1,17,50,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0
2015,1,17,50,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2015,1,17,50,20,0,0,0,0,0,0,0,6,1,0,0,0,0,0,3,0,1,2,0,0,0
2015,1,17,50,21,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,1,1,0,0,0
2015,1,17,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,17,50,7,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,17,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,1,17,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,1,17,50,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2015,1,17,50,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
2015,2,21,51,1,0,3,3,0,0,1,3,1,0,0,0,0,0,0,1,0,3,0,0,0,0
2015,2,21,51,2,0,1,2,0,1,0,1,2,4,0,0,0,0,0,3,0,2,0,0,0,0
2015,2,21,51,4,1,4,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,3,0,0
2015,2,21,51,8,1,5,4,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,2,1,0
2015,2,21,51,9,1,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
2015,2,21,51,11,0,11,2,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2015,2,21,51,12,0,4,2,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,2,0,0
2015,2,21,51,14,0,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0
2015,2,21,51,17,0,4,2,0,0,2,0,0,2,0,0,0,0,0,2,0,1,1,1,0,0
2015,2,21,51,22,0,8,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
2015,2,21,51,3,0,0,0,0,0,1,2,1,2,1,0,0,0,0,5,0,1,1,0,2,0
2015,2,21,51,6,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,5,2,0,0,0
2015,2,21,51,13,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,2,2,0,0,0
2015,2,21,51,15,0,4,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2015,2,21,51,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0
2015,2,21,51,19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,1,0
2015,2,21,51,20,1,0,0,0,0,2,0,4,1,1,0,0,0,0,5,0,1,1,0,0,0
2015,2,21,51,21,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,0,0
2015,2,21,51,5,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0
2015,2,21,51,7,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
2015,2,21,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,2,21,51,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,21,51,23,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0
2015,2,21,51,24,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0
2015,3,26,52,1,0,3,5,0,0,0,2,1,2,0,0,0,0,0,2,0,2,0,0,1,0
2015,3,26,52,2,2,2,3,0,1,0,1,2,1,0,0,0,0,0,4,0,2,0,0,1,0
2015,3,26,52,4,2,4,1,0,0,1,0,0,0,0,0,0,0,0,7,0,2,0,1,0,0
2015,3,26,52,8,2,2,6,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0
2015,3,26,52,9,1,5,1,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0
2015,3,26,52,11,1,5,1,0,0,0,1,0,1,0,0,0,0,0,2,0,2,1,0,0,0
2015,3,26,52,12,1,5,2,0,0,0,0,1,1,0,0,0,0,0,8,0,1,0,0,2,0
2015,3,26,52,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
2015,3,26,52,17,2,3,2,0,0,1,0,0,0,0,0,0,0,0,6,0,2,1,2,0,0
2015,3,26,52,22,1,7,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0
2015,3,26,52,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,3,0,0,4,0
2015,3,26,52,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,0,0,0,0
2015,3,26,52,13,1,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,6,0,0,0,0
2015,3,26,52,15,1,4,3,0,0,0,1,0,1,0,0,0,0,0,8,0,3,0,0,0,0
2015,3,26,52,18,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,3,0,0,0,0
2015,3,26,52,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,0,0
2015,3,26,52,20,1,1,0,0,0,0,1,6,2,1,0,0,0,0,7,0,2,1,1,0,0
2015,3,26,52,21,1,0,0,0,0,0,1,4,0,1,0,0,0,0,3,0,4,0,0,0,0
2015,3,26,52,5,1,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,2,0,0,0,0
2015,3,26,52,7,0,0,0,0,0,1,0,0,5,0,0,0,0,0,3,0,5,0,0,0,0
2015,3,26,52,10,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0
2015,3,26,52,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0
2015,3,26,52,23,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
2015,3,26,52,24,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0
2015,4,18,53,4,2,4,1,0,0,1,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0
2015,4,18,53,5,0,4,1,0,0,1,0,0,1,3,0,0,0,0,2,0,2,0,0,0,0
2015,4,18,53,6,1,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,5,0,0,0,0
2015,4,18,53,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0
2015,4,18,53,11,2,4,3,0,0,1,0,0,1,0,0,0,0,0,8,0,4,0,0,1,0
2015,4,18,53,13,3,2,0,0,0,2,2,0,1,0,0,0,0,0,9,0,4,0,0,0,0
2015,4,18,53,14,2,3,2,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,1,0,0
2015,4,18,53,17,1,5,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,1,1,0
2015,4,18,53,18,2,1,0,0,0,0,0,0,2,0,0,0,0,0,7,0,6,0,0,1,0
2015,4,18,53,24,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,0,9,0,0,0,0
2015,4,18,53,2,4,0,2,0,1,0,2,2,0,0,0,0,0,0,4,0,3,0,0,2,0
2015,4,18,53,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,15,0,2,0,0,4,0
2015,4,18,53,8,2,1,2,0,0,0,0,0,2,0,0,0,0,0,8,0,1,0,5,0,0
2015,4,18,53,15,0,0,1,0,0,1,1,0,0,0,0,0,0,0,12,0,2,0,0,0,0
2015,4,18,53,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,5,0,0,0,0
2015,4,18,53,20,1,0,0,0,0,0,0,1,2,1,0,0,0,0,7,0,4,1,0,0,0
2015,4,18,53,21,1,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,5,1,2,0,0
2015,4,18,53,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,3,1,2,0,0
2015,4,18,53,1,2,2,4,0,0,1,2,0,4,0,0,0,0,0,6,0,2,0,0,0,0
2015,4,18,53,9,1,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,1,0,0
2015,4,18,53,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2015,4,18,53,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0
2015,4,18,53,16,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,0,0,0
2015,4,18,53,23,6,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0
2015,5,16,54,4,2,10,0,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2015,5,16,54,5,1,5,2,0,0,0,1,0,0,1,0,0,0,0,4,0,1,0,0,1,0
2015,5,16,54,6,1,2,1,0,0,1,2,1,1,0,0,0,0,0,5,0,0,0,0,0,0
2015,5,16,54,7,3,2,3,0,0,1,2,1,2,0,0,0,0,0,3,0,2,0,0,0,0
2015,5,16,54,11,0,3,3,0,0,1,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0
2015,5,16,54,13,1,3,0,0,0,0,1,0,3,0,0,0,0,0,5,0,1,0,0,0,0
2015,5,16,54,14,0,3,2,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
2015,5,16,54,17,1,5,2,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,1,1,0
2015,5,16,54,18,2,3,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2015,5,16,54,24,0,4,0,0,0,1,0,0,5,0,0,0,0,0,2,0,1,0,0,0,0
2015,5,16,54,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,1,0
2015,5,16,54,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,8,0,1,0,0,4,0
2015,5,16,54,8,3,3,1,0,0,1,1,1,0,1,0,0,0,0,5,0,2,0,0,0,0
2015,5,16,54,15,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,4,0,0,0,0
2015,5,16,54,19,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,2,0,1,0,0
2015,5,16,54,20,0,1,0,0,0,0,0,1,1,0,0,0,0,2,9,0,2,1,0,0,0
2015,5,16,54,21,2,0,0,0,0,0,1,4,0,1,0,0,0,0,3,0,0,1,3,0,0
2015,5,16,54,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,3,0,0
2015,5,16,54,1,0,1,2,0,0,1,1,0,3,0,0,0,0,0,4,0,2,0,0,0,0
2015,5,16,54,9,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,5,16,54,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
2015,5,16,54,12,0,1,1,0,0,2,1,0,2,0,0,0,0,0,2,0,1,0,1,0,0
2015,5,16,54,16,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2015,5,16,54,23,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
2015,6,13,55,4,1,5,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0
2015,6,13,55,5,1,5,3,0,0,0,1,0,1,1,0,0,0,0,6,0,2,0,0,1,0
2015,6,13,55,6,0,1,1,0,0,1,0,1,1,1,0,0,0,1,9,0,0,0,0,0,0
2015,6,13,55,7,0,6,1,0,0,1,0,1,0,0,0,0,0,0,8,0,2,0,0,0,0
2015,6,13,55,11,2,3,3,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0
2015,6,13,55,13,2,4,0,0,0,0,0,1,2,1,0,0,0,0,10,0,0,0,0,1,0
2015,6,13,55,14,1,3,3,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0
2015,6,13,55,17,4,3,1,0,0,2,1,0,1,0,0,0,0,0,12,0,0,0,1,0,0
2015,6,13,55,18,2,4,0,0,0,0,2,1,1,0,0,0,0,0,5,0,1,0,1,3,0
2015,6,13,55,24,0,3,1,0,0,0,0,0,2,1,0,0,0,2,4,0,2,0,0,2,0
2015,6,13,55,2,2,0,0,0,1,0,0,1,2,0,0,0,0,1,9,0,0,0,0,5,0
2015,6,13,55,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0,3,0
